,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_F,Gender_M,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
6742,5,2,3,1773,0.00842426189816503,1434,22,0.032907273039707086,0.22086665097428554,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6743,2,5,3,0,0.4851249514023822,2366,42,0.4427809407859046,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6744,3,1,1,2477,0.8127606866201046,2479,40,0.6630350935886358,0.6349572535195815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6745,3,2,4,0,0.8811904037177307,8411,66,0.7305495136039782,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6746,3,2,3,339,0.857518797603776,2389,46,0.5230325364987638,0.1890229143998202,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6747,2,4,2,2132,1.0470963701682394,5155,60,0.606778460511546,0.24657822100943616,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6748,1,1,1,140,0.8727183568260004,4566,58,0.5426910248749163,0.022708048320303556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6749,5,2,2,0,0.8664900791415096,2506,36,0.43188555345043345,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6750,3,3,3,628,0.7275822913930893,2647,42,0.4850996443925135,0.33397521000082225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6751,4,1,2,891,0.558755771689693,2157,50,0.5274507241918268,0.4112324470409034,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6752,2,2,3,156,0.3956924725586002,5043,52,0.4128104630290507,0.04050410539902567,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6753,5,1,3,0,0.5314045915041665,2108,47,0.5329700801850165,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6754,2,4,2,0,0.6207828544315936,2213,42,0.7358543735484565,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6755,2,3,3,1308,0.4644012920610177,2154,45,0.4330373297405634,0.07702464604535475,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6756,2,1,2,0,0.6235796724779041,2050,35,0.3041431468136138,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6757,5,3,3,440,0.6325627376019438,2264,46,0.5866006719659099,0.20043726239805615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6758,3,2,1,940,0.6608840385224347,2487,42,0.49838336754643253,0.5361977817933982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6759,1,2,2,0,0.5450049642756732,2056,43,0.6334210721930954,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6760,4,2,3,0,0.9734234390965085,2510,37,0.40351637932534923,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6761,2,3,3,1349,0.6231600701859223,2307,47,0.8465911464389959,0.5431378474938527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6762,4,2,3,960,0.6802987882195274,2460,44,0.5712528208011386,0.49341525903756656,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6763,2,3,3,0,0.5372781490315915,2042,38,0.4986953054096014,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6764,1,2,2,2517,0.45765996244878043,2032,39,0.38410822390262556,0.3045239429708248,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6765,1,3,3,0,0.8989217208557576,656,16,0.3881756234145962,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6766,4,3,4,0,0.5969477356078257,1913,40,0.4722714910770693,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6767,3,3,2,0,1.0489607208572798,5238,58,0.8475806840565131,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6768,3,2,3,0,0.5404504970649388,2061,38,0.6061315896609902,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6769,4,3,2,926,0.5674122905820251,1826,39,0.47363381547112854,0.2720307591961818,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6770,5,3,3,0,0.6309800198051749,2207,45,0.4762836696074563,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
6771,4,2,2,0,0.8515725971549505,8412,71,0.7082115778310357,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6772,3,3,1,0,1.120160606183179,910,15,0.30017643418150297,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6773,2,1,3,467,0.9222166451292912,9320,67,0.6703606202764141,0.04631968986179294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6774,5,3,3,0,0.7192363225113121,2759,38,0.48156862324399574,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6775,2,2,3,1588,0.3944543571614136,1981,43,0.43650219958310404,0.7631998938158785,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6776,5,2,3,2140,0.4600024143698318,1985,34,0.498150407244439,0.6112616473354181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6777,2,2,3,0,0.6073313355818941,2205,35,0.42135177392258266,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6778,4,3,3,2065,0.8496377916908899,2581,51,0.6577019745229465,0.7448300424617557,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6779,6,2,3,2517,0.7593562461378593,1397,40,0.5528988994105404,0.5451089976115084,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6780,1,1,2,0,0.38201905232515543,1642,39,0.5609119881406083,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6781,4,2,3,0,0.65623079423581,2186,44,0.4415328823289661,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6782,3,3,2,0,0.5090682269488143,1706,39,0.34979618272637186,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6783,5,3,2,0,0.6650151764780113,2858,41,0.5782495049424784,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6784,5,1,2,0,0.836826055616165,2667,38,0.4220927897946388,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6785,5,2,4,0,0.7682266633505249,2453,43,0.4254936462257172,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6786,2,2,2,0,1.0048603785650168,4731,59,0.395,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6787,2,1,2,0,1.0512720822130248,4800,55,0.42083469362168596,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6788,3,3,2,0,0.7444948340194736,2345,43,0.4989730523334309,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6789,5,2,3,0,0.47841881241942574,1946,40,0.4898320853007267,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6790,1,2,3,0,0.797939265010793,9162,50,1.0731852210748039,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6791,4,3,2,0,0.6519033012748737,2318,45,0.43154522750097546,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6792,2,0,3,2110,0.7306499158049609,915,24,0.3080181540699193,0.2903665017820628,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6793,5,3,4,0,0.5111085879337793,938,19,0.226943373882654,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6794,2,3,2,0,0.3047882402326933,1693,38,0.5031483654132949,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6795,2,4,3,0,0.7128253824395973,1585,35,0.4778094190791061,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6796,1,3,2,397,0.7055829873533693,2470,43,0.5669049963921304,0.1997403182560069,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6797,1,1,3,739,0.9131224191417072,9225,66,0.6639415840724204,0.06613183137907887,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6798,1,3,3,0,0.7710587436921424,2216,43,0.6225890551614602,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6799,3,2,2,583,0.6479586070860978,2394,42,0.5205609895229979,0.27996017829732006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6800,1,2,1,0,0.9163113376434541,8133,62,0.8224439582249827,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6801,1,2,2,3,0.7958071056517161,9174,50,1.08266406369295,9.26720847033869e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6802,3,4,2,2517,0.7519919752654685,2746,45,0.6388792579856198,0.3986421848117317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6803,1,3,4,0,0.6455557559152926,1831,48,0.5734090983017456,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6804,1,2,2,2363,0.42397704102830136,1534,37,0.4663821873893705,0.18810598652057425,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6805,5,4,2,0,0.7178494400806894,2583,47,0.602463965237336,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6806,4,2,1,595,0.8101139518738153,2737,45,0.40656683752615763,0.2743681522077106,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6807,5,3,2,0,0.33399373290993306,1730,30,0.36096736867817825,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6808,5,1,2,0,0.6821226803604117,2832,45,0.6,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6809,3,2,3,2517,0.47517570285324046,1663,43,0.4914387191818616,0.2819132244758588,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6810,4,3,3,0,0.7698379378651516,2459,48,0.6309890147326284,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6811,5,3,3,2453,0.6640469816199017,618,17,0.7,0.1607507731650848,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6812,2,3,3,0,0.6721778035451329,2249,41,0.30950404647629665,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6813,3,3,3,0,0.4273597786845291,1398,31,0.29483266486045623,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6814,4,2,1,444,0.7078243177967246,2158,47,0.49213160022124514,0.2024495396082328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6815,1,3,3,0,0.9623790271262191,9285,76,0.7875470528169654,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
6816,2,3,1,0,0.33277698473698125,1587,30,0.8724253668276888,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6817,1,3,3,0,0.7844106433641395,2061,40,0.3519046971569695,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6818,5,3,3,2501,0.48073485478661376,2113,52,0.5936318393690033,0.16047200071711754,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6819,5,2,3,909,0.3692609920380997,1703,42,0.4824274559973594,0.05225318401961569,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6820,3,2,2,319,0.7874299378127583,2513,43,0.5557132232667745,0.047895779538939795,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6821,2,3,3,0,1.045644593488739,5072,57,0.5212681557803103,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6822,5,3,3,0,0.3276882674767805,5834,73,1.0535773100305132,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6823,1,1,1,960,1.0298155521292958,678,11,0.3164277847486613,0.10535002410218242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6824,3,2,3,0,0.6023684973505419,2295,39,0.4289402554161109,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6825,2,3,2,0,0.5322575993740915,1517,40,0.6607043959437572,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
6826,1,2,2,2063,0.9869481362258602,8675,69,0.8581233127291441,0.12067152943044794,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6827,2,2,2,2517,0.40881925510487144,2155,48,0.3808664797192158,0.7381815932747022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6828,2,3,3,0,0.9257002718129494,828,20,0.7800445215120761,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6829,3,2,1,0,0.8504712658864749,2506,43,0.6581578881968412,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6830,2,2,3,0,0.6030734964613623,1979,40,0.4594857233893459,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6831,2,1,4,0,0.9563413085467264,1037,15,2.2571721019159767,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6832,3,3,2,0,0.7159487223986788,2056,45,0.5717897467434114,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6833,6,2,2,2517,0.7235261957883085,2520,40,0.39865620755541353,0.7122347949203389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6834,3,3,2,0,0.6519704480505998,2312,45,0.639218866443105,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6835,2,3,3,0,0.7554539046619002,2229,42,0.5918600293339817,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6836,4,1,3,2272,0.8396650318004334,8762,70,0.6637356762537805,0.5276610367534871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6837,2,3,3,0,0.9976776458508042,9188,69,0.7947973227457016,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6838,3,2,3,0,0.951571990308024,9371,76,0.8009079450788019,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6839,1,2,3,1277,0.9140458618354154,8965,67,0.9561442763696755,0.05188629818726811,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6840,2,4,2,0,0.5477996931921774,2345,40,0.4437962594230985,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6841,4,3,2,0,0.6395661011610575,2187,39,0.7122819537607464,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6842,2,1,2,0,0.2504423707096588,698,18,0.28600000000000003,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6843,2,2,3,0,0.6516866635428438,1869,36,0.8324594602561289,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6844,3,3,2,0,0.5174602512542797,1933,46,0.6643799195667641,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6845,3,2,3,2290,0.4648990615763643,2108,39,0.3381963051861987,0.9602319824657832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6846,2,2,2,648,0.4343967065396076,659,16,0.3484861275670792,0.4244911792593522,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6847,1,2,2,0,0.4097538676867786,5651,57,0.30536033004958196,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6848,2,2,3,0,0.14259633800557156,1532,35,0.14614875034718255,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6849,3,3,3,0,1.0567632485437115,2610,43,0.4837901467637398,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6850,2,2,3,0,0.8230540316356019,2900,44,0.4918240285714411,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6851,3,2,3,0,0.6311727161491258,2587,43,0.27972995356008606,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6852,5,3,3,866,0.4792540828810517,1946,41,0.5531279773612398,0.2854794568325806,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6853,2,2,2,945,1.029129857483642,5372,67,0.6582155486309447,0.08058713085839195,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
6854,1,4,2,0,0.5046969082677635,2161,52,0.5877596112258859,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6855,4,4,4,333,0.8403425526890786,2601,48,0.6963491352631156,0.04572190028272899,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6856,3,2,3,2464,0.7244947689726656,2504,38,0.5820190046333337,0.8283826606486667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6857,3,2,4,0,0.3165806790915232,1624,40,0.2815495917816027,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6858,1,2,3,124,0.6605384982756436,7416,60,0.5923628518650625,0.02510304419867738,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6859,4,1,3,361,0.8616623892011241,867,22,0.4004584642639702,0.1093812068287163,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6860,5,1,2,0,0.8657660079969448,2681,38,0.32986656792182406,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6861,2,3,2,0,0.7264995548052701,2225,44,0.6539213155828522,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6862,2,2,1,1502,0.9597060391345533,8889,72,0.608871632932261,0.16634303643193837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6863,2,3,2,2329,0.9199618682383276,8257,56,0.5361126900408736,0.23851622380726373,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6864,3,3,3,308,0.6157490976533724,2430,41,0.5907840782584084,0.04603662736268396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6865,1,2,3,0,0.7781892115840736,2434,37,0.4049144720651933,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6866,4,3,3,0,0.3410631615933967,1413,36,0.4001386578009028,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6867,5,3,3,2509,0.6477629686224712,2165,39,0.36887787190572896,0.3125515411704569,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6868,3,1,4,0,0.6791740880833286,2004,31,0.3335775022202419,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6869,4,3,2,2517,0.4068908218379765,1578,44,0.4055585428405091,0.6484595470314495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6870,2,3,3,1700,0.7862206155172573,2285,43,0.7261628905172207,0.49654848448259625,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6871,5,4,2,0,0.7339918988190671,2589,48,0.6900282599334873,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
6872,4,3,1,0,0.6197634612505493,2134,35,0.4534832447983811,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6873,3,2,2,0,0.5174023478129374,2183,39,0.6663919905747686,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6874,5,2,1,1288,0.7294900906241646,2447,40,0.5145875400276977,0.7980801486916591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6875,2,3,3,1078,0.6388997686752745,761,19,0.5007875753299155,0.23386394350327533,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6876,2,4,2,0,0.22726567143692006,1587,35,0.24346591020536643,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6877,2,3,3,1341,0.539856421560065,2220,40,0.4242419578801567,0.4685542145280367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6878,3,2,4,0,0.6806380564633013,2447,40,0.44955336047568906,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6879,2,3,3,962,0.5408946450805204,678,16,0.4677205427012723,0.3077998820214626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6880,1,2,2,1813,0.5553816301040608,4275,49,0.6234418471603492,0.6339489933185695,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6881,5,2,2,0,0.41552001245233006,1992,40,0.3218839944853966,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6882,3,3,3,962,0.9129724186610717,2726,38,0.680148735800114,0.47708801498569553,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6883,5,3,3,0,0.4202603930487554,1326,34,0.5749395654903111,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6884,2,2,3,497,0.5883124821978288,2361,40,0.2901350263571728,0.06710963099958071,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6885,5,2,4,1587,0.637019631675383,2421,44,0.6503035313156043,0.37343341616408815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6886,4,3,2,0,0.598368677359956,1790,36,0.4512479414775522,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6887,5,2,2,2336,1.0013447512145466,8323,67,0.7688258669010937,0.5102665951664891,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6888,1,1,2,2433,0.7386204323416898,8217,65,0.7089507252516551,0.3420569874300267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6889,2,3,5,0,0.7046540405966042,2796,45,0.594230123494447,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6890,4,2,1,1212,0.4507597853938865,1787,35,0.3126960654119203,0.0355183827285023,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
6891,2,2,3,0,0.688,843,24,0.49350213349404404,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6892,3,3,3,0,0.58893429192021,1859,42,0.50706000482683,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6893,4,2,3,0,0.7255756552741538,2360,40,0.4783595735492883,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6894,1,2,2,0,0.7534520491567913,2626,51,0.5258795690991179,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6895,2,3,4,0,0.46588033680249463,1760,38,0.3983033553539486,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6896,4,3,1,1428,0.7336775437951588,2252,36,0.4050803176630079,0.3527438416231736,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6897,3,2,3,0,0.7843854831334754,2468,46,0.7707281271262818,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6898,5,2,3,0,0.8915683748711198,9740,71,0.7407233522567505,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6899,2,3,3,1879,0.5205622757334966,3413,49,0.4533236577027837,0.7914120634041807,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
